id,nom,longitude,latitude
197,Berthaudiere,4.969655190500498,45.77552487712196
199,Berthier,4.79871625700511,45.74511456759137
199,Berthier,4.79871625700511,45.74511456759137
199,Berthier,4.79871625700511,45.74511456759137
200,Berthier,4.7990402812184705,45.7460724592373
37055,Les Gorges,4.801963590512632,45.82050687575653
286,Bruyeres,4.941545888576345,45.7629180809847
50085,Sacuny SPA,4.771353463232081,45.678023857827
50085,Sacuny SPA,4.771353463232081,45.678023857827
50086,Brignais Gare,4.762776382440923,45.67467689486476
50086,Brignais Gare,4.762776382440923,45.67467689486476
50087,Brignais Gare,4.7634054027441515,45.67485787664162
50087,Brignais Gare,4.7634054027441515,45.67485787664162
287,Buers - Pressense,4.896786208186618,45.769110939811725
